axis_name,axis_value,dataset_iteration,true_k,n,p,B,n_jobs,n_test_ks,estimator,t_carve_sec_s,t_carve_sec_g,t_carve_per_k_sec_s,t_carve_per_k_sec_g
p,64,14,3,500,64,20,10,6,kmeans,2.0393721250002272,11.852709916012827,0.3398953541667045,1.9754516526688046
p,64,15,3,500,64,20,10,6,kmeans,2.28756795800291,12.778005750005832,0.3812613263338183,2.129667625000972
p,64,16,3,500,64,20,10,6,kmeans,2.0762852920161095,12.261802374996478,0.34604754866935156,2.0436337291660798
p,64,17,3,500,64,20,10,6,kmeans,2.136223916982999,12.28673299998627,0.3560373194971665,2.047788833331045
p,64,18,3,500,64,20,10,6,kmeans,2.027119166974444,11.588633667008253,0.33785319449574064,1.9314389445013755
p,64,19,3,500,64,20,10,6,kmeans,2.1305128750100266,12.008326874987688,0.35508547916833777,2.001387812497948
p,64,0,4,500,64,20,10,6,kmeans,1.9519695839844644,11.552299625007436,0.3253282639974107,1.9253832708345726
p,64,1,4,500,64,20,10,6,kmeans,1.8948760830098763,11.489347249997081,0.31581268050164607,1.9148912083328469
p,64,2,4,500,64,20,10,6,kmeans,1.9548942919936962,11.78282237498206,0.3258157153322827,1.9638037291636767
p,64,3,4,500,64,20,10,6,kmeans,1.9693601250182837,11.4794073329831,0.3282266875030473,1.9132345554971835
p,64,4,4,500,64,20,10,6,kmeans,1.8493110419949517,11.033750250004232,0.3082185069991586,1.8389583750007052
p,64,5,4,500,64,20,10,6,kmeans,1.8496664160047658,13.28465120799956,0.3082777360007943,2.214108534666593
p,64,6,4,500,64,20,10,6,kmeans,2.085187874996336,13.008967333007604,0.34753131249938934,2.168161222167934
p,64,7,4,500,64,20,10,6,kmeans,1.785635167005239,10.817393584002275,0.29760586116753984,1.8028989306670458
p,64,8,4,500,64,20,10,6,kmeans,2.0402950000134297,11.47570658402401,0.34004916666890495,1.9126177640040016
p,64,9,4,500,64,20,10,6,kmeans,1.795489665993955,10.829618417017628,0.29924827766565915,1.8049364028362713
p,64,10,4,500,64,20,10,6,kmeans,1.9281164159765467,11.394528332981281,0.3213527359960911,1.89908805549688
p,64,11,4,500,64,20,10,6,kmeans,1.898969666013727,11.326988415996311,0.31649494433562114,1.8878314026660519
p,64,12,4,500,64,20,10,6,kmeans,1.8219940830022097,10.83096370799467,0.3036656805003683,1.8051606179991115
p,64,13,4,500,64,20,10,6,kmeans,1.9839574999932665,11.418046792008681,0.33065958333221107,1.9030077986681135
p,64,14,4,500,64,20,10,6,kmeans,1.941708958009258,11.452116041997215,0.32361815966820967,1.9086860069995357
p,64,15,4,500,64,20,10,6,kmeans,1.9029263749835081,11.109019042021828,0.3171543958305847,1.8515031736703047
p,64,16,4,500,64,20,10,6,kmeans,1.8517834169906564,10.877743458986515,0.30863056949844275,1.8129572431644192
p,64,17,4,500,64,20,10,6,kmeans,1.9904922080168035,11.43261416698806,0.33174870133613393,1.90543569449801
p,64,18,4,500,64,20,10,6,kmeans,1.809507333993679,10.754287624993594,0.30158455566561315,1.7923812708322657
p,64,19,4,500,64,20,10,6,kmeans,1.857968249998521,11.322397750016535,0.3096613749997535,1.8870662916694225
p,118,0,3,500,118,20,10,6,kmeans,2.1059341249929275,12.595491582993418,0.3509890208321546,2.0992485971655697
p,118,1,3,500,118,20,10,6,kmeans,2.19951045801281,12.948775291995844,0.36658507633546833,2.158129215332641
p,118,2,3,500,118,20,10,6,kmeans,2.193053124996368,12.887929499993334,0.3655088541660613,2.147988249998889
p,118,3,3,500,118,20,10,6,kmeans,2.193552540993551,12.907206915988354,0.3655920901655918,2.1512011526647257
p,118,4,3,500,118,20,10,6,kmeans,2.1701907079841476,12.808713042002637,0.3616984513306913,2.1347855070004393
p,118,5,3,500,118,20,10,6,kmeans,2.2677094590035267,14.95236420899164,0.3779515765005878,2.4920607014986067
p,118,6,3,500,118,20,10,6,kmeans,2.3637206660059746,16.049655375012662,0.3939534443343291,2.6749425625021104
p,118,7,3,500,118,20,10,6,kmeans,2.3564052080037072,14.585912334005116,0.3927342013339512,2.4309853890008526
p,118,8,3,500,118,20,10,6,kmeans,2.654112916003214,13.762771958019584,0.44235215266720235,2.2937953263365976
p,118,9,3,500,118,20,10,6,kmeans,2.2774969169986434,12.855933832994197,0.3795828194997739,2.142655638832366
p,118,10,3,500,118,20,10,6,kmeans,1.9819648750126362,12.578042332985206,0.3303274791687727,2.0963403888308676
p,118,11,3,500,118,20,10,6,kmeans,2.1245521250239108,12.852399665978737,0.35409202083731844,2.1420666109964563
p,118,12,3,500,118,20,10,6,kmeans,2.0876120000029914,12.785756708006375,0.3479353333338319,2.130959451334396
p,118,13,3,500,118,20,10,6,kmeans,2.2188447499938775,13.249669667013222,0.36980745833231293,2.208278277835537
p,118,14,3,500,118,20,10,6,kmeans,2.178744834003737,12.910742125008255,0.36312413900062285,2.1517903541680425
p,118,15,3,500,118,20,10,6,kmeans,2.0036349580041133,12.617539708007826,0.3339391596673522,2.102923284667971
p,118,16,3,500,118,20,10,6,kmeans,2.027274749998469,12.836456416000146,0.3378791249997448,2.139409402666691
p,118,17,3,500,118,20,10,6,kmeans,3.2760571670078207,14.366739541990682,0.5460095278346367,2.3944565903317803
p,118,18,3,500,118,20,10,6,kmeans,2.2797757919761352,13.25695520802401,0.37996263199602254,2.209492534670668
p,118,19,3,500,118,20,10,6,kmeans,2.1273438339994755,12.826128624990815,0.3545573056665792,2.137688104165136
p,118,0,4,500,118,20,10,6,kmeans,2.003196250007022,12.486757291975664,0.333866041667837,2.0811262153292773
p,118,1,4,500,118,20,10,6,kmeans,2.046266207995359,12.553690750006353,0.3410443679992265,2.0922817916677254
p,118,2,4,500,118,20,10,6,kmeans,2.0156541670148727,12.415577499981737,0.33594236116914544,2.069262916663623
p,118,3,4,500,118,20,10,6,kmeans,1.985103415994672,12.48466687501059,0.33085056933244533,2.080777812501765
p,118,4,4,500,118,20,10,6,kmeans,2.1461395000224,12.641619499976514,0.3576899166704,2.106936583329419
p,118,5,4,500,118,20,10,6,kmeans,1.9921725419990253,12.308126167015871,0.3320287569998375,2.0513543611693117
p,118,6,4,500,118,20,10,6,kmeans,1.9716022919747047,12.372034458006965,0.3286003819957841,2.0620057430011607
p,118,7,4,500,118,20,10,6,kmeans,2.1890182079805527,12.960856041027,0.3648363679967588,2.1601426735045
p,118,8,4,500,118,20,10,6,kmeans,1.914352209016215,12.388254749996122,0.3190587015027025,2.0647091249993537
p,118,9,4,500,118,20,10,6,kmeans,1.952478917024564,12.423407917027362,0.32541315283742733,2.070567986171227
p,118,10,4,500,118,20,10,6,kmeans,2.05367754100007,12.55246354098199,0.34227959016667836,2.0920772568303314
p,118,11,4,500,118,20,10,6,kmeans,2.021649083995726,12.273524791991804,0.3369415139992877,2.0455874653319674
p,118,12,4,500,118,20,10,6,kmeans,2.2858624579967,13.019487958023092,0.3809770763327833,2.1699146596705154
p,118,13,4,500,118,20,10,6,kmeans,1.968005250004353,12.35786541600828,0.3280008750007255,2.0596442360013802
p,118,14,4,500,118,20,10,6,kmeans,1.9485130829853006,12.210078709002119,0.3247521804975501,2.03501311816702
p,118,15,4,500,118,20,10,6,kmeans,2.0763394579989836,12.429726583999582,0.34605657633316395,2.0716210973332636
p,118,16,4,500,118,20,10,6,kmeans,1.9271988330001477,12.303600791987265,0.32119980550002464,2.0506001319978773
p,118,17,4,500,118,20,10,6,kmeans,1.9406147910049185,12.269198167021386,0.32343579850081977,2.044866361170231
p,118,18,4,500,118,20,10,6,kmeans,2.158372874982888,13.381516041001305,0.359728812497148,2.2302526735002175
p,118,19,4,500,118,20,10,6,kmeans,1.9575999170192517,12.310184083005879,0.32626665283654194,2.0516973471676465
p,173,0,3,500,173,20,10,6,kmeans,2.469544000021415,15.533707916998537,0.4115906666702358,2.588951319499756
p,173,1,3,500,173,20,10,6,kmeans,2.3903104579949286,15.570160250004847,0.3983850763324881,2.595026708334141
p,173,2,3,500,173,20,10,6,kmeans,2.381663792009931,15.244244582980173,0.3969439653349885,2.5407074304966955
p,173,3,3,500,173,20,10,6,kmeans,2.4861581249861047,15.296883375005564,0.4143596874976841,2.549480562500927
p,173,4,3,500,173,20,10,6,kmeans,2.4845879999920726,15.662130208016606,0.41409799999867875,2.610355034669434
p,173,5,3,500,173,20,10,6,kmeans,2.2963848749932367,15.761375125002814,0.3827308124988728,2.626895854167136
p,173,6,3,500,173,20,10,6,kmeans,2.7031775829964317,15.623078959004488,0.45052959716607194,2.603846493167415
p,173,7,3,500,173,20,10,6,kmeans,2.156428500020411,14.561374665994663,0.35940475000340183,2.426895777665777
p,173,8,3,500,173,20,10,6,kmeans,2.3797260419814847,15.12116758301272,0.3966210069969141,2.520194597168787
p,173,9,3,500,173,20,10,6,kmeans,2.4804991249984596,16.16593662498053,0.4134165208330766,2.6943227708300888
p,173,10,3,500,173,20,10,6,kmeans,2.5174743339885026,15.982191832998069,0.41957905566475046,2.6636986388330115
p,173,11,3,500,173,20,10,6,kmeans,2.3873412089888006,15.144360083009815,0.3978902014981334,2.524060013834969
p,173,12,3,500,173,20,10,6,kmeans,2.5589626249857247,15.747303417010698,0.42649377083095413,2.6245505695017832
p,173,13,3,500,173,20,10,6,kmeans,2.4975693750020582,15.729170166974654,0.416261562500343,2.6215283611624423
p,173,14,3,500,173,20,10,6,kmeans,2.5261199999949895,15.412102083006175,0.4210199999991649,2.5686836805010294
p,173,15,3,500,173,20,10,6,kmeans,2.303108958003577,15.192223666992504,0.3838514930005961,2.532037277832084
p,173,16,3,500,173,20,10,6,kmeans,2.66058116601198,17.092529874993488,0.44343019433533,2.8487549791655815
p,173,17,3,500,173,20,10,6,kmeans,2.334512083005393,14.985420333978254,0.3890853471675655,2.4975700556630422
p,173,18,3,500,173,20,10,6,kmeans,2.509821792016737,15.88709770902642,0.4183036320027895,2.6478496181710702
p,173,19,3,500,173,20,10,6,kmeans,2.317244708974613,15.080467124993447,0.3862074514957688,2.513411187498908
p,173,0,4,500,173,20,10,6,kmeans,2.370997874997556,15.670214334008051,0.3951663124995927,2.611702389001342
p,173,1,4,500,173,20,10,6,kmeans,2.9724179999902844,15.742678749986226,0.4954029999983807,2.623779791664371
p,173,2,4,500,173,20,10,6,kmeans,2.215112332982244,14.582673666998744,0.369185388830374,2.430445611166457
p,173,3,4,500,173,20,10,6,kmeans,2.155118124996079,14.483335666998755,0.3591863541660132,2.413889277833126
p,173,4,4,500,173,20,10,6,kmeans,2.15885825001169,14.397758042003261,0.35980970833528164,2.3996263403338767
p,173,5,4,500,173,20,10,6,kmeans,2.3675257500144653,14.915737542003626,0.3945876250024109,2.485956257000604
p,173,6,4,500,173,20,10,6,kmeans,2.1844444579910487,14.647592916997382,0.36407407633184147,2.4412654861662304
p,173,7,4,500,173,20,10,6,kmeans,2.528979833004996,15.575846624997212,0.42149663883416605,2.5959744374995353
p,173,8,4,500,173,20,10,6,kmeans,2.3820085000188556,14.735654624993913,0.39700141666980926,2.4559424374989853
p,173,9,4,500,173,20,10,6,kmeans,2.1382462499896064,14.4912462499924,0.35637437499826774,2.415207708332067
p,173,10,4,500,173,20,10,6,kmeans,2.2722905830014497,14.710271374991862,0.37871509716690827,2.451711895831977
p,173,11,4,500,173,20,10,6,kmeans,2.1298609579971526,14.418458291998832,0.35497682633285876,2.403076381999805
p,173,12,4,500,173,20,10,6,kmeans,2.0925336249929387,14.76667191600427,0.3487556041654898,2.4611119860007116
p,173,13,4,500,173,20,10,6,kmeans,2.978685540991137,15.167626917012967,0.49644759016518947,2.5279378195021613
p,173,14,4,500,173,20,10,6,kmeans,2.383365916990442,15.059758291987237,0.3972276528317404,2.509959715331206
p,173,15,4,500,173,20,10,6,kmeans,2.3446967499912716,14.472193958004937,0.39078279166521196,2.412032326334156
p,173,16,4,500,173,20,10,6,kmeans,2.2394574579957407,14.600299334008014,0.3732429096659568,2.433383222334669
p,173,17,4,500,173,20,10,6,kmeans,2.2974459580145776,14.960503167007118,0.3829076596690963,2.4934171945011863
p,173,18,4,500,173,20,10,6,kmeans,2.4992665839963593,15.116568750003353,0.4165444306660599,2.519428125000559
p,173,19,4,500,173,20,10,6,kmeans,2.3191428749996703,15.05644308301271,0.38652381249994505,2.509407180502118
p,227,0,3,500,227,20,10,6,kmeans,3.0542477080016397,16.904833416017937,0.50904128466694,2.8174722360029896
p,227,1,3,500,227,20,10,6,kmeans,2.6062859160010703,16.638244041008875,0.4343809860001784,2.773040673501479
p,227,2,3,500,227,20,10,6,kmeans,2.820049417001428,17.681298167008208,0.4700082361669047,2.9468830278347014
p,227,3,3,500,227,20,10,6,kmeans,2.7055312909942586,17.205495750007685,0.4509218818323764,2.867582625001281
p,227,4,3,500,227,20,10,6,kmeans,2.6907065830018837,17.58871991597698,0.4484510971669806,2.931453319329497
p,227,5,3,500,227,20,10,6,kmeans,3.054894958011573,16.473471459001303,0.5091491596685955,2.745578576500217
p,227,6,3,500,227,20,10,6,kmeans,2.8401507920061704,17.560123125003884,0.4733584653343617,2.9266871875006473
p,227,7,3,500,227,20,10,6,kmeans,3.081100540992338,18.02857862500241,0.5135167568320563,3.0047631041670684
p,227,8,3,500,227,20,10,6,kmeans,2.6886237500002608,17.03761566700996,0.4481039583333768,2.8396026111683264
p,227,9,3,500,227,20,10,6,kmeans,2.3775515420129523,16.794382583000697,0.39625859033549204,2.7990637638334497
p,227,10,3,500,227,20,10,6,kmeans,2.9476733749907,17.770059875008883,0.4912788958317833,2.961676645834814
p,227,11,3,500,227,20,10,6,kmeans,2.5754284170106985,16.51137816699338,0.42923806950178306,2.7518963611655636
p,227,12,3,500,227,20,10,6,kmeans,3.051260291977087,18.393803500017384,0.5085433819961812,3.065633916669564
p,227,13,3,500,227,20,10,6,kmeans,2.527001625014236,16.386477666994324,0.4211669375023727,2.7310796111657205
p,227,14,3,500,227,20,10,6,kmeans,2.5662226660060696,18.08470487498562,0.42770377766767825,3.0141174791642698
p,227,15,3,500,227,20,10,6,kmeans,2.7188634169870056,16.906459082994843,0.4531439028311676,2.8177431804991406
p,227,16,3,500,227,20,10,6,kmeans,2.652036416984629,16.417259500012733,0.44200606949743815,2.736209916668789
p,227,17,3,500,227,20,10,6,kmeans,2.575065375014674,16.414148208976258,0.42917756250244565,2.7356913681627097
p,227,18,3,500,227,20,10,6,kmeans,2.8106927079788875,17.331869125016965,0.46844878466314793,2.888644854169494
p,227,19,3,500,227,20,10,6,kmeans,2.9287097090273164,17.772278916992946,0.48811828483788605,2.962046486165491
p,227,0,4,500,227,20,10,6,kmeans,2.3859936249791645,16.556819582998287,0.3976656041631941,2.7594699304997143
p,227,1,4,500,227,20,10,6,kmeans,2.738246499997331,16.41906200000085,0.4563744166662218,2.736510333333475
p,227,2,4,500,227,20,10,6,kmeans,2.4690274999884423,16.10661508300109,0.41150458333140705,2.684435847166848
p,227,3,4,500,227,20,10,6,kmeans,2.4344725840201136,16.880291417008266,0.40574543067001895,2.813381902834711
p,227,4,4,500,227,20,10,6,kmeans,2.703048208990367,17.006417875003535,0.45050803483172785,2.834402979167256
p,227,5,4,500,227,20,10,6,kmeans,2.470079665974481,16.352360166987637,0.41167994432908017,2.725393361164606
p,227,6,4,500,227,20,10,6,kmeans,2.3879276670049876,16.14350566698704,0.39798794450083125,2.690584277831173
p,227,7,4,500,227,20,10,6,kmeans,2.456207082985202,16.16962587501621,0.4093678471642003,2.694937645836035
p,227,8,4,500,227,20,10,6,kmeans,2.503187833004631,16.44378070899984,0.41719797216743854,2.74063011816664
p,227,9,4,500,227,20,10,6,kmeans,2.4197764999989886,16.195625916996505,0.40329608333316475,2.699270986166084
p,227,10,4,500,227,20,10,6,kmeans,2.6181608329934534,16.711175000004005,0.43636013883224223,2.785195833334001
p,227,11,4,500,227,20,10,6,kmeans,2.3839151250140276,16.196983915986493,0.3973191875023379,2.699497319331082
p,227,12,4,500,227,20,10,6,kmeans,2.6310153750237077,16.966500541981077,0.4385025625039513,2.8277500903301793
p,227,13,4,500,227,20,10,6,kmeans,2.490534917014884,16.351227666978957,0.415089152835814,2.7252046111631594
p,227,14,4,500,227,20,10,6,kmeans,2.3402657079859637,15.967823042010423,0.3900442846643273,2.6613038403350706
p,227,15,4,500,227,20,10,6,kmeans,2.6332107089983765,16.830609291995643,0.4388684514997294,2.8051015486659403
p,227,16,4,500,227,20,10,6,kmeans,2.454960500006564,16.154751583002508,0.4091600833344273,2.6924585971670845
p,227,17,4,500,227,20,10,6,kmeans,2.5130512909963727,16.50047374999849,0.4188418818327288,2.750078958333082
p,227,18,4,500,227,20,10,6,kmeans,2.8465790419722907,18.001950915990165,0.4744298403287151,3.0003251526650274
p,227,19,4,500,227,20,10,6,kmeans,2.5623856250022072,16.234242167003686,0.4270642708337012,2.7057070278339475
p,282,0,3,500,282,20,10,6,kmeans,3.9623073330149055,19.94148666600813,0.6603845555024842,3.323581111001355
p,282,1,3,500,282,20,10,6,kmeans,3.6125064159859903,18.800092666002456,0.6020844026643317,3.133348777667076
p,282,2,3,500,282,20,10,6,kmeans,3.3790897500002757,18.32872729198425,0.563181625000046,3.0547878819973753
p,282,3,3,500,282,20,10,6,kmeans,3.6070661669946276,18.472241165989544,0.6011776944991046,3.0787068609982575
p,282,4,3,500,282,20,10,6,kmeans,3.749084875016706,19.586866709025344,0.624847479169451,3.2644777848375575
p,282,5,3,500,282,20,10,6,kmeans,3.6758791250176728,19.06660412499332,0.6126465208362788,3.177767354165553
p,282,6,3,500,282,20,10,6,kmeans,3.6181461660016794,18.11795787498704,0.6030243610002799,3.0196596458311737
p,282,7,3,500,282,20,10,6,kmeans,3.606579375016736,18.554845374979777,0.6010965625027893,3.092474229163296
p,282,8,3,500,282,20,10,6,kmeans,4.041194958001142,18.2739932500117,0.6735324930001904,3.0456655416686167
p,282,9,3,500,282,20,10,6,kmeans,3.1819694169971626,17.942632042017067,0.5303282361661937,2.990438673669511
p,282,10,3,500,282,20,10,6,kmeans,3.7143186250177678,18.233340749982744,0.619053104169628,3.038890124997124
p,282,11,3,500,282,20,10,6,kmeans,3.4285633339895867,17.960904749983456,0.5714272223315978,2.993484124997243
p,282,12,3,500,282,20,10,6,kmeans,3.764722874999279,19.073699208995095,0.6274538124998799,3.1789498681658492
p,282,13,3,500,282,20,10,6,kmeans,3.2936204579891637,18.889383875008207,0.548936742998194,3.148230645834701
p,282,14,3,500,282,20,10,6,kmeans,3.6862645839864854,19.225419291993603,0.6143774306644142,3.2042365486656004
p,282,15,3,500,282,20,10,6,kmeans,3.4616730420093518,18.463191957998788,0.5769455070015587,3.0771986596664647
p,282,16,3,500,282,20,10,6,kmeans,3.682799417001661,19.249087625008542,0.6137999028336102,3.208181270834757
p,282,17,3,500,282,20,10,6,kmeans,3.3968099589983467,18.017403457983164,0.5661349931663912,3.002900576330527
p,282,18,3,500,282,20,10,6,kmeans,3.715341208007885,19.284733790991595,0.6192235346679809,3.2141222984985993
p,282,19,3,500,282,20,10,6,kmeans,3.3308417499938514,17.90731641597813,0.5551402916656419,2.984552735996355
p,282,0,4,500,282,20,10,6,kmeans,3.4892680839984678,18.286931207985617,0.5815446806664113,3.047821867997603
p,282,1,4,500,282,20,10,6,kmeans,3.354747875011526,17.896829791978234,0.5591246458352543,2.9828049653297057
p,282,2,4,500,282,20,10,6,kmeans,3.4768904169905,18.334644374990603,0.5794817361650834,3.055774062498434
p,282,3,4,500,282,20,10,6,kmeans,3.3714042080100626,17.778081916010706,0.5619007013350105,2.963013652668451
p,282,4,4,500,282,20,10,6,kmeans,3.740696624998236,19.511327041022014,0.623449437499706,3.2518878401703355
p,282,5,4,500,282,20,10,6,kmeans,3.3346927080128808,17.96247583301738,0.5557821180021468,2.993745972169563
p,282,6,4,500,282,20,10,6,kmeans,3.345828874997096,17.82221208300325,0.5576381458328493,2.970368680500542
p,282,7,4,500,282,20,10,6,kmeans,3.4813327080046292,18.283750500006136,0.5802221180007715,3.0472917500010226
p,282,8,4,500,282,20,10,6,kmeans,3.4316924580198247,17.94979758298723,0.5719487430033041,2.9916329304978717
p,282,9,4,500,282,20,10,6,kmeans,3.506598334002774,17.998699291987577,0.584433055667129,2.999783215331263
p,282,10,4,500,282,20,10,6,kmeans,3.7822124999947846,18.90937337500509,0.6303687499991307,3.151562229167515
p,282,11,4,500,282,20,10,6,kmeans,3.581725333991926,18.042665582994232,0.5969542223319877,3.0071109304990387
p,282,12,4,500,282,20,10,6,kmeans,3.521402374986792,18.237523958989186,0.586900395831132,3.039587326498198
p,282,13,4,500,282,20,10,6,kmeans,3.5318790420133155,18.232369750010548,0.5886465070022192,3.038728291668425
p,282,14,4,500,282,20,10,6,kmeans,3.5967827919812407,18.20861437500571,0.5994637986635402,3.0347690625009514
p,282,15,4,500,282,20,10,6,kmeans,3.329263459017966,18.152829625003505,0.554877243169661,3.025471604167251
p,282,16,4,500,282,20,10,6,kmeans,3.5200980420049746,18.271899749990553,0.5866830070008291,3.0453166249984256
p,282,17,4,500,282,20,10,6,kmeans,3.4417887080053333,18.238264042010996,0.5736314513342222,3.0397106736684996
p,282,18,4,500,282,20,10,6,kmeans,3.769079292018432,18.417598500003805,0.6281798820030721,3.0695997500006342
p,282,19,4,500,282,20,10,6,kmeans,3.535903750016587,18.43112100000144,0.5893172916694311,3.07185350000024
