axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,1,5,davies_bouldin,4,0.26543146228616504,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,davies_bouldin,5,0.29447658038272917,False,True,1.0
difficulty_level,0,easy,1.0,1,5,davies_bouldin,6,0.3157073240829912,False,False,0.8803049339930137
difficulty_level,0,easy,1.0,1,5,davies_bouldin,7,0.34727504368549494,True,False,0.7807800479580415
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,3,105.57205476085656,False,False,0.576225725821588
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,4,118.61655080377233,False,False,0.8682230944492696
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,5,123.35739175767677,False,True,1.0
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,6,135.50352688757098,False,False,0.8803049339930137
difficulty_level,0,easy,1.0,1,5,calinski_harabasz,7,161.6408826890422,True,False,0.7807800479580415
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,3,0.8216001679309766,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,4,0.9172764999577591,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,6,0.902045766318424,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,accuracy_generalizability,7,0.8554896982009838,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_average,3,0.6168192953137214,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_average,4,0.8440404857931799,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_average,6,0.8822254658251463,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_average,7,0.8580284892689511,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_average_1se,3,0.6168192953137214,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_average_1se,4,0.8440404857931799,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_average_1se,6,0.8822254658251463,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_average_1se,7,0.8580284892689511,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_average_quant,3,0.6168192953137214,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_average_quant,4,0.8440404857931799,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average_quant,5,1.0,True,True,1.0
