axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,2,5,ari_average_1se,3,0.6636551086642735,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_average_1se,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_average_1se,6,0.9344230385063875,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_average_1se,7,0.9143838843936157,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_average_quant,3,0.6636551086642735,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_average_quant,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_average_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_average_quant,6,0.9344230385063875,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_average_quant,7,0.9143838843936157,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_generalizability,3,0.5460714034089917,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_generalizability,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability,6,0.924286183866407,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_generalizability,7,0.9048251016772099,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,3,0.5460714034089917,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,6,0.924286183866407,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,7,0.9048251016772099,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,3,0.5460714034089917,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,6,0.924286183866407,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,7,0.9048251016772099,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_stability,3,0.781238813919555,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_stability,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_stability,6,0.9445598931463679,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_stability,7,0.9239426671100217,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,3,0.781238813919555,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,5,1.0,True,True,1.0
